TrackingId,frameDate,SkeletonName,SkeletonX,SkeletonY,SkeletonZ,RelativePosition,
437,1.45E+12,Maria,0.320377856,-0.130477548,1.77224195,Front,0.232241394,0.260271717,0.217881421,0.229726989,0.198008766,0.175569577,0.325858676,0.18758903,0.284774663,0.057414425,0.099812774,0.101891235,0.141201448,0.318950015,0.288677442,0.329770765,0.262530544,0.065598166,0.073765662
437,1.45E+12,Maria,0.314572036,-0.127844647,1.775229335,Front,0.231045327,0.259134455,0.205282941,0.231645368,0.201019006,0.175337159,0.32968093,0.186731919,0.282366105,0.056268617,0.101541756,0.102492159,0.142666639,0.319047163,0.290431725,0.316585196,0.279043287,0.082459219,0.078811779
437,1.45E+12,Maria,0.289889157,-0.031780977,1.747723341,Front,0.204255826,0.207844125,0.239960507,0.254491026,0.208018246,0.211512198,0.382356942,0.170428757,0.273559917,0.05579473,0.113901844,0.120076312,0.159494667,0.32793114,0.317729805,0.312006064,0.300095683,0.077268118,0.092017439
437,1.45E+12,Maria,0.278562874,-0.029489564,1.733264923,Front,0.211485232,0.196697681,0.24907951,0.256771387,0.207226021,0.202194004,0.375008487,0.176700294,0.270338587,0.054166403,0.116350559,0.115257449,0.157234575,0.322282843,0.313250427,0.311817248,0.305625538,0.081059787,0.085288677
437,1.45E+12,Maria,0.290595353,-0.031664725,1.73367238,Front,0.209620605,0.211796101,0.249894605,0.185924361,0.207651413,0.195742607,0.373970303,0.179799937,0.265720273,0.053829168,0.115859645,0.114683133,0.157360095,0.316063637,0.321382585,0.320973134,0.300088037,0.080824046,0.079913081
437,1.45E+12,Maria,0.292419106,-0.032052372,1.734193087,Front,0.214206866,0.21108106,0.257566972,0.182313832,0.204122364,0.194753433,0.371824919,0.181749442,0.263850814,0.053576574,0.115224792,0.114202583,0.15718568,0.31440136,0.32242525,0.320312571,0.301452402,0.080576685,0.078667662
437,1.45E+12,Maria,0.28658849,-0.034906063,1.733215094,Front,0.215795575,0.195618776,0.25781737,0.197621292,0.210906899,0.184365348,0.368851434,0.181094228,0.265772419,0.053573223,0.114676585,0.112498532,0.156122371,0.353631222,0.281082367,0.317267783,0.302415597,0.080264377,0.078852899
437,1.45E+12,Maria,0.292484254,-0.038696699,1.733186364,Front,0.208754641,0.210548197,0.250825885,0.185850846,0.215023586,0.181052804,0.367330208,0.178773959,0.271251581,0.054101708,0.114814915,0.110899659,0.154681981,0.309889685,0.324100508,0.315664039,0.299604164,0.080047732,0.079950692
437,1.45E+12,Maria,0.27156052,-0.040231042,1.742108345,Front,0.215809991,0.209031925,0.241869866,0.229864412,0.210127907,0.194329654,0.369673044,0.176588881,0.274759798,0.055000808,0.115410638,0.111802176,0.155160012,0.328296363,0.299825134,0.318845925,0.301177763,0.080127297,0.080292554
437,1.45E+12,Maria,0.255613983,-0.049918074,1.756297708,Front,0.213674374,0.27035731,0.211788387,0.216140053,0.202084993,0.201719327,0.363800445,0.173493621,0.284872494,0.057846715,0.118165796,0.109298952,0.156699661,0.375126625,0.277950996,0.331902563,0.270279311,0.082407486,0.080169114
437,1.45E+12,Maria,0.260447502,-0.067588016,1.793097377,Front,0.223197467,0.242594402,0.197486636,0.213484072,0.199199308,0.197445726,0.342529584,0.164432688,0.301903508,0.060823034,0.108707676,0.106256164,0.14783505,0.336007739,0.3784306,0.31323158,0.274304258,0.08022572,0.080241824
437,1.45E+12,Maria,0.220040381,0.037066791,2.65966177,Back,0.252148933,0.285367155,0.240297087,0.275312639,0.195390269,0.196516287,0.323219964,0.175658042,0.321013099,0.064646098,0.100363288,0.101050617,0.140160651,0.406214394,0.360411871,0.410517207,0.376066657,0.080677002,0.079847848
437,1.45E+12,Maria,0.610753119,0.071832709,2.792425871,Back,0.211054679,0.243290922,0.206513973,0.229271203,0.220406092,0.178749872,0.325539133,0.168775229,0.323026652,0.065925871,0.104003694,0.103763162,0.14739598,0.42334514,0.331758427,0.417010867,0.345272704,0.079974249,0.066810804
437,1.45E+12,Maria,0.606082678,0.068766914,2.80367136,Back,0.215985311,0.268134495,0.223254704,0.19812698,0.210372056,0.186385534,0.321705256,0.168938161,0.326486905,0.063942613,0.094905164,0.104438955,0.142305911,0.417682199,0.337320913,0.417513603,0.330775531,0.081640441,0.06919793
437,1.45E+12,Maria,0.587015271,0.068012588,2.814259052,Back,0.200163168,0.21458897,0.214690913,0.211545132,0.204017793,0.191499612,0.324547036,0.173232214,0.321058796,0.063628577,0.096964742,0.106404289,0.141257303,0.422669862,0.325417589,0.416140014,0.325944927,0.069901575,0.078627384
437,1.45E+12,Maria,0.593812704,0.065540075,2.818651199,Back,0.200659479,0.268571575,0.215367455,0.211731885,0.213483811,0.177248388,0.321558897,0.171598152,0.32331959,0.06534891,0.101535103,0.102968515,0.141734973,0.430195969,0.284363788,0.41835666,0.326652017,0.077048316,0.074865532
437,1.45E+12,Maria,0.597374618,0.056101803,2.822027922,Back,0.199637488,0.270949738,0.2251526,0.21847802,0.216341266,0.171367405,0.316744354,0.17157307,0.3280236,0.067110199,0.102786769,0.098756959,0.140997846,0.424763221,0.323386438,0.423172201,0.326347515,0.065077774,0.065047201
437,1.45E+12,Maria,0.58917135,0.045091063,2.823839426,Back,0.202750489,0.17566209,0.216692453,0.197905569,0.183922945,0.198167362,0.316071298,0.168228612,0.321995379,0.064729147,0.096854732,0.103075136,0.140888237,0.358719404,0.274552234,0.41419155,0.329841466,0.101212738,0.067059602
437,1.45E+12,Maria,0.586853564,0.043682009,2.824483633,Back,0.205196624,0.158043731,0.217308255,0.204731702,0.181942072,0.190326792,0.315867625,0.176859437,0.313625287,0.063133375,0.099928417,0.102124202,0.140902407,0.354163472,0.320093915,0.412280749,0.32949023,0.08060841,0.069377481
437,1.45E+12,Maria,0.587860584,0.033478998,2.830761433,Back,0.233383591,0.210454125,0.209839977,0.20184184,0.173861477,0.184591294,0.289711233,0.176375697,0.321873114,0.064695856,0.094593343,0.096765196,0.134106923,0.383396094,0.311098797,0.426265996,0.308608608,0.082468721,0.067630292
437,1.45E+12,Maria,0.231385008,0.022081584,2.401457787,Back,0.221900785,0.236612731,0.188286966,0.278597077,0.20030994,0.207912811,0.369231767,0.171814685,0.287524173,0.058021611,0.116482688,0.114544398,0.160783938,0.368717642,0.380453207,0.358158092,0.379935126,0.082557569,0.079039309
437,1.45E+12,Maria,0.223032072,0.018553432,2.359323263,Back,0.227563438,0.240799181,0.194018204,0.276377893,0.198148639,0.209246354,0.362772772,0.17088588,0.299354348,0.059887861,0.111296045,0.115719969,0.15857894,0.336365749,0.384028539,0.374479413,0.378607762,0.080516041,0.091816802
437,1.45E+12,Maria,0.194399461,0.000734995,2.337234259,Back,0.227291164,0.28203628,0.195132633,0.257284941,0.197042228,0.204993255,0.35840035,0.174657687,0.287852384,0.058510533,0.104961185,0.12168695,0.157536544,0.361017832,0.38146972,0.423035389,0.345086441,0.081034076,0.081154723
437,1.45E+12,Maria,0.171389222,0.001944152,2.326945782,Back,0.207162975,0.277770877,0.207642748,0.238629127,0.210688882,0.205351125,0.372160319,0.174715854,0.29089216,0.057988398,0.120461201,0.110959752,0.161724913,0.358386965,0.384413317,0.388235433,0.390897529,0.0788785,0.083158921
437,1.45E+12,Maria,0.166643754,0.00412076,2.329576254,Back,0.221764952,0.27618015,0.223620876,0.260764344,0.214290443,0.185938029,0.360325537,0.173381435,0.288048137,0.05854835,0.113092695,0.112551633,0.154577202,0.349096391,0.38315593,0.394065446,0.376611305,0.089786892,0.080033203
437,1.45E+12,Maria,0.169580832,0.000212895,2.332129955,Back,0.217020911,0.253115171,0.215723754,0.232903938,0.225033847,0.17755841,0.363726032,0.183031694,0.287501633,0.058325685,0.113254451,0.112378512,0.156240811,0.352220779,0.38266618,0.395979474,0.367362976,0.081963829,0.087605198
437,1.45E+12,Maria,0.170516476,0.001049007,2.335708618,Back,0.233038917,0.249754774,0.20711964,0.20535811,0.212630376,0.196057342,0.364677697,0.183563683,0.291534783,0.058244012,0.114611003,0.112893268,0.158716719,0.356843569,0.383431045,0.414276151,0.357739112,0.078167752,0.08270163
437,1.45E+12,Maria,0.168686509,0.003532412,2.33630991,Back,0.234392318,0.251048814,0.199733943,0.218529195,0.191387263,0.213059934,0.359169119,0.183114418,0.293095318,0.058341424,0.114076186,0.113779671,0.158997926,0.389808299,0.376353356,0.382059008,0.385092106,0.06362555,0.079373469
437,1.45E+12,Maria,0.171501547,0.001588717,2.337833643,Back,0.215600903,0.257930158,0.195062051,0.257402342,0.190157744,0.20799264,0.357141631,0.183519934,0.289628234,0.058771383,0.112179854,0.114420832,0.158380677,0.375089117,0.380750425,0.369969845,0.390051083,0.071996987,0.086613616
437,1.45E+12,Maria,0.171237662,0.003477314,2.336384773,Back,0.215450791,0.252634912,0.205266223,0.278500373,0.193233514,0.204637267,0.35844969,0.182875953,0.288796448,0.059041112,0.113515472,0.114150688,0.157982002,0.374142461,0.376252478,0.400920804,0.367973761,0.076676713,0.087689878
437,1.45E+12,Maria,0.172127068,4.62E-05,2.33841157,Back,0.223050827,0.251992046,0.206528124,0.280768182,0.194462965,0.205349024,0.360264618,0.18149721,0.286868044,0.056761948,0.112496756,0.115152446,0.159378203,0.379421253,0.380210591,0.399639668,0.374993821,0.071650842,0.083323466
